       1.000        0.000        0.000        0.000        0.000        0.000        0.000
       1.000        0.000        0.000        0.000        0.000        0.000        0.000
       1.000        0.000        0.000        0.000        0.000        0.000        0.000
       1.000        0.000        0.000        0.000        0.000        0.000        0.000
       1.000        0.000        0.000        0.000        0.000        0.000        0.000
       1.000        0.000        0.000        0.000        0.000        0.000        0.000
      36.000      -72.000       36.000        0.000        0.000        0.000        0.000
      36.000      -72.000       36.000        0.000        0.000        0.000        0.000
      36.000      -72.000       36.000        0.000        0.000        0.000        0.000
      36.000      -72.000       36.000        0.000        0.000        0.000        0.000
      36.000      -72.000       36.000        0.000        0.000        0.000        0.000
      36.000      -72.000       36.000        0.000        0.000        0.000        0.000
       0.000       36.000      -72.000       36.000        0.000        0.000        0.000
       0.000       36.000      -72.000       36.000        0.000        0.000        0.000
       0.000       36.000      -72.000       36.000        0.000        0.000        0.000
       0.000       36.000      -72.000       36.000        0.000        0.000        0.000
       0.000       36.000      -72.000       36.000        0.000        0.000        0.000
       0.000       36.000      -72.000       36.000        0.000        0.000        0.000
       0.000        0.000       36.000      -72.000       36.000        0.000        0.000
       0.000        0.000       36.000      -72.000       36.000        0.000        0.000
       0.000        0.000       36.000      -72.000       36.000        0.000        0.000
       0.000        0.000       36.000      -72.000       36.000        0.000        0.000
       0.000        0.000       36.000      -72.000       36.000        0.000        0.000
       0.000        0.000       36.000      -72.000       36.000        0.000        0.000
       0.000        0.000        0.000       36.000      -72.000       36.000        0.000
       0.000        0.000        0.000       36.000      -72.000       36.000        0.000
       0.000        0.000        0.000       36.000      -72.000       36.000        0.000
       0.000        0.000        0.000       36.000      -72.000       36.000        0.000
       0.000        0.000        0.000       36.000      -72.000       36.000        0.000
       0.000        0.000        0.000       36.000      -72.000       36.000        0.000
       0.000        0.000        0.000       -0.000       36.000      -72.000       36.000
       0.000        0.000        0.000       -0.000       36.000      -72.000       36.000
       0.000        0.000        0.000       -0.000       36.000      -72.000       36.000
       0.000        0.000        0.000       -0.000       36.000      -72.000       36.000
       0.000        0.000        0.000       -0.000       36.000      -72.000       36.000
       0.000        0.000        0.000       -0.000       36.000      -72.000       36.000
       0.000        0.000        0.000        0.000        0.000        0.000        1.000
       0.000        0.000        0.000        0.000        0.000        0.000        1.000
       0.000        0.000        0.000        0.000        0.000        0.000        1.000
       0.000        0.000        0.000        0.000        0.000        0.000        1.000
       0.000        0.000        0.000        0.000        0.000        0.000        1.000
       0.000        0.000        0.000        0.000        0.000        0.000        1.000
